DistrictCode,DistrictName,SchoolCode,SchoolName,term,stateCourseCodeId,courseTitle,letterGrade,count,cs_course
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,A-,1,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,A ,4,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,B ,4,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,C-,1,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,C ,2,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,D+,2,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,F ,4,no
5121,Port Angeles School District,2908,Port Angeles High School,SEM2,2697,MS OFFICE ESSN,P ,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP2,A-,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP2,A ,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP2,B-,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP2,B ,6,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP2,B+,3,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP2,D+,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP3,A-,4,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP3,A ,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP3,B ,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP3,B+,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP3,C-,3,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP3,C+,4,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICE US SP3,D+,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,A-,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,A ,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,B-,3,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,B ,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,B+,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,C ,3,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,C+,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,F ,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICE US SP3,P ,1,no
31002,Everett School District,4137,Sequoia High School,SEM1,2697,Office USC,P ,4,no
31002,Everett School District,4137,Sequoia High School,SEM2,2697,Office USC,P ,5,no
31002,Everett School District,4137,Sequoia High School,SEM1,2697,Office Use,P ,1,no
10309,Republic School District,3579,Republic Senior High School,SEM1,2697,OFFICE USER SPE,A ,1,no
10309,Republic School District,3579,Republic Senior High School,SEM1,2697,OFFICE USER SPE,C ,2,no
10309,Republic School District,3579,Republic Senior High School,SEM2,2697,OFFICE USER SPE,A ,1,no
10309,Republic School District,3579,Republic Senior High School,SEM2,2697,OFFICE USER SPE,C-,1,no
10309,Republic School District,3579,Republic Senior High School,SEM2,2697,OFFICE USER SPE,C ,2,no
10309,Republic School District,3579,Republic Senior High School,SEM2,2697,OFFICE USER SPE,D+,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICER US SP1,A-,3,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICER US SP1,A ,12,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICER US SP1,B ,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICER US SP1,B+,4,no
21301,Pe Ell School District,2858,Pe Ell School,SEM1,2697,OFFICER US SP1,C+,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,A-,5,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,A ,5,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,B-,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,B ,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,B+,2,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,C ,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,C+,1,no
21301,Pe Ell School District,2858,Pe Ell School,SEM2,2697,OFFICER US SP1,F ,1,no
31016,Arlington School District,4287,Weston High School,SEM1,2697,PRIN INFO TECH,C ,1,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,A ,4,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,B ,1,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,C-,1,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,C ,3,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,C+,3,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,D ,2,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,P ,1,no
24019,Omak School District,2031,Omak High School,SEM1,2697,TECH FUN I,W ,5,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,A ,4,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,B ,1,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,B+,1,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,C ,1,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,C+,1,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,D+,1,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,E ,2,no
27010,Tacoma School District,2084,Stadium,SEM2,2697,Tech Tools,W ,3,no
3017,Kennewick School District,1884,Legacy High School,ALLYR,2697,VC  Computer Applications 1,F ,2,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,A ,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,B-,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,B+,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,C-,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,C ,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,C+,1,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,D ,3,no
3017,Kennewick School District,1884,Legacy High School,Q1,2697,VC  Computer Applications 1,F ,13,no
3017,Kennewick School District,1884,Legacy High School,Q3,2697,VC  Computer Applications 1,B-,1,no
3017,Kennewick School District,1884,Legacy High School,Q3,2697,VC  Computer Applications 1,B ,2,no
3017,Kennewick School District,1884,Legacy High School,Q3,2697,VC  Computer Applications 1,F ,23,no
3017,Kennewick School District,1884,Legacy High School,Q3,2697,VC  Computer Applications 1,NC,2,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,A-,22,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,A ,97,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,B-,13,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,B ,34,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,B+,23,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,C-,13,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,C ,16,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,C+,13,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,D ,29,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,D+,12,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,F ,34,no
3017,Kennewick School District,2826,Kennewick High School,SEM1,2697,VC  Computer Applications 1,U ,1,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,A-,22,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,A ,135,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,B-,14,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,B ,26,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,B+,23,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,C-,12,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,C ,18,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,C+,15,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,D ,20,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,D+,12,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,F ,30,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,P ,2,no
3017,Kennewick School District,3731,Kamiakin High School,SEM1,2697,VC  Computer Applications 1,W ,1,no
3017,Kennewick School District,4484,Southridge High School,ALLYR,2697,VC  Computer Applications 1,F ,16,no
3017,Kennewick School District,4484,Southridge High School,ALLYR,2697,VC  Computer Applications 1,NC,1,no
3017,Kennewick School District,4484,Southridge High School,ALLYR,2697,VC  Computer Applications 1,W ,9,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,A-,19,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,A ,159,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,B-,11,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,B ,30,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,B+,18,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,C-,10,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,C ,12,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,C+,12,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,D ,24,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,D+,12,no
3017,Kennewick School District,4484,Southridge High School,SEM1,2697,VC  Computer Applications 1,F ,25,no
21302,Chehalis School District,2027,Green Hill Academic School,Q1,2698,C-TECH,NC,1,no
21302,Chehalis School District,2027,Green Hill Academic School,Q2,2698,C-TECH,F ,2,no
21302,Chehalis School District,2027,Green Hill Academic School,Q2,2698,C-TECH,NC,1,no
21302,Chehalis School District,2027,Green Hill Academic School,Q2,2698,C-TECH,P ,1,no
18401,Central Kitsap School District,2615,Central Kitsap High School,SEM1,2699,Cisco 3 Intro to Rout/Switch in Enterprs,A-,1,no
18401,Central Kitsap School District,2615,Central Kitsap High School,SEM2,2699,Cisco 4 Design/Support Comp Networks,D+,1,no
34111,Olympia School District,3132,Olympia High School,SEM1,2699,CMPTR NTWK  A,A ,6,no
34111,Olympia School District,3132,Olympia High School,SEM1,2699,CMPTR NTWK  A,B ,14,no
34111,Olympia School District,3132,Olympia High School,SEM2,2699,CMPTR NTWK  B,A ,20,no
34111,Olympia School District,3132,Olympia High School,SEM2,2699,CMPTR NTWK  B,B+,1,no
34111,Olympia School District,3132,Olympia High School,SEM2,2699,CMPTR NTWK  B,W ,1,no
21206,Mossyrock School District,3238,Mossyrock Jr./Sr. High School,SEM2,2699,COMP NETWORK B,A ,1,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,A-,1,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,A ,5,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,B-,1,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,B ,2,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,B+,2,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,C-,2,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,C ,4,no
27320,Sumner School District,3247,Sumner High School,SEM1,2699,IT ESSENTIALS,W ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,A-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,A ,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,B-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,B ,4,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,B+,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,C-,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,C ,5,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,C+,5,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,F ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-MATH,W ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,A-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,A ,8,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,B-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,B ,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,C ,3,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,C+,6,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,F ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-MATH,W ,2,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,A-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,A ,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,B-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,B ,4,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,B+,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,C-,2,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,C ,5,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,C+,5,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK1-OCC,F ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,A-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,A ,8,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,B-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,B ,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,C-,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,C ,3,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,C+,6,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,F ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK1-OCC,W ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK2-MATH,A-,2,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK2-MATH,A ,3,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK2-MATH,A-,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK2-MATH,A ,4,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK2-OCC,A-,2,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM1,2699,PC NETWRK2-OCC,A ,3,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK2-OCC,A-,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NETWRK2-OCC,A ,4,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,A-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,A ,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,B-,7,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,B ,4,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,B+,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,C-,2,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,C ,5,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,C+,5,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,F ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 1,W ,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 2,A-,1,no
27403,Bethel School District,5961,Pierce County Skills Center,SEM2,2699,PC NTWRK/HDW 2,A ,4,no
27320,Sumner School District,3247,Sumner High School,SEM1,2700,CISCO I,A-,3,no
27320,Sumner School District,3247,Sumner High School,SEM1,2700,CISCO I,A ,5,no
27320,Sumner School District,3247,Sumner High School,SEM1,2700,CISCO I,B-,1,no
27320,Sumner School District,3247,Sumner High School,SEM1,2700,CISCO I,B ,1,no
27320,Sumner School District,3247,Sumner High School,SEM1,2700,CISCO I,C ,1,no
27320,Sumner School District,3247,Sumner High School,SEM1,2700,CISCO I,C+,2,no
27320,Sumner School District,3247,Sumner High School,SEM1,2700,CISCO I,D+,1,no
27320,Sumner School District,3247,Sumner High School,SEM2,2700,CISCO I,A-,1,no
27320,Sumner School District,3247,Sumner High School,SEM2,2700,CISCO I,A ,3,no
27320,Sumner School District,3247,Sumner High School,SEM2,2700,CISCO I,B-,1,no
27320,Sumner School District,3247,Sumner High School,SEM2,2700,CISCO I,B ,1,no
27320,Sumner School District,3247,Sumner High School,SEM2,2700,CISCO I,D ,1,no
27320,Sumner School District,3247,Sumner High School,SEM2,2700,CISCO I,F ,1,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM1,2700,CISCO NETWORK,A ,82,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM1,2700,CISCO NETWORK,B ,18,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM1,2700,CISCO NETWORK,C ,2,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM1,2700,CISCO NETWORK,D ,3,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM1,2700,CISCO NETWORK,F ,1,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM2,2700,CISCO NETWORK,A ,86,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM2,2700,CISCO NETWORK,B ,13,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM2,2700,CISCO NETWORK,C ,1,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM2,2700,CISCO NETWORK,D ,2,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM2,2700,CISCO NETWORK,F ,3,no
17414,Lake Washington School District,5958,Washington Network for Innovative Careers,SEM2,2700,CISCO NETWORK,W ,1,no
31201,Snohomish School District,4265,AIM High School,ALLYR,2700,COMP &ELEC NTWK,A ,1,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,A-,4,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,A ,21,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,B-,1,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,B ,5,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,B+,6,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,C-,4,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,C ,4,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,C+,7,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,D ,1,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,D+,1,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,F ,1,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM1,2700,Computer Servers/Networking,P ,2,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,A-,4,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,A ,10,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,B-,6,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,B ,3,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,B+,3,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,C-,2,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,C ,1,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,C+,2,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,D ,9,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,D+,3,no
31006,Mukilteo School District,4019,Sno-Isle Skills Center ,SEM2,2700,Computer Servers/Networking,F ,5,no
31201,Snohomish School District,2428,Snohomish High School,SEM1,2700,CPTR/SRVR/NET A,A ,1,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,2700,CPTR/SRVR/NET A,A-,2,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,2700,CPTR/SRVR/NET A,A ,1,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,2700,CPTR/SRVR/NET A,C ,1,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM1,2700,CPTR/SRVR/NET A,C+,1,no
31201,Snohomish School District,2428,Snohomish High School,SEM2,2700,CPTR/SRVR/NET B,A ,1,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,2700,CPTR/SRVR/NET B,A-,1,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,2700,CPTR/SRVR/NET B,B-,1,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,2700,CPTR/SRVR/NET B,B+,1,no
31201,Snohomish School District,5128,Glacier Peak High School,SEM2,2700,CPTR/SRVR/NET B,D ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,A-,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,A ,7,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,B-,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,B ,4,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,C-,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,C ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,C+,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,D+,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-EMPLO,F ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,A-,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,A ,4,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,B-,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,B ,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,B+,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,C-,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,C ,3,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,C+,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM2,2700,CYBER-SEC-EMPLO,W ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,A ,2,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,B-,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,B ,7,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,B+,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,C-,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,C ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,D ,1,no
34033,Tumwater School District,4225,New Market Skills Center,SEM1,2700,CYBER-SEC-KNOW,D+,2,no
