School_Code,School_Name,School_Teaches_Computer_Science,Total_Computer_Science_Courses_Taught,Yearly_Enrolled_in_Computer_Science,X,Y,FID,Latitude,Longitude,ESDCode,ESDName,LEACode,LEAName,SchoolName_y,Lowest_Grade,Highest_Grade,Address_Line_1,Address_Line_2,City,State,Zip_Code_Long,Principal_Name,Email,Phone,Org_Category,AYPCode,GradeCateg,Org_Category_2,Zip_Code,CountyID,County_Name
5523,Chewelah Open Doors Reengagement Program,No Information Available,,,-117.7154685,48.27799533,2052,48.27800166,-117.7154824,32801,Educational Service District 101,33036,Chewelah School District,Chewelah Open Doors Reengagement Program,10,13,PO Box 47, ,Chewelah,Washington,99109,Erin  Dell,edell@chewelahk12.us,509.685.6800," Public School, Re-Engagement School",R,High School,Public,99109,53065,Stevens County
5525,Open Doors,No Information Available,,,-122.335674,48.47785973,2418,48.47786559,-122.3356888,29801,Northwest Educational Service District 189,29100,Burlington-Edison School District,Open Doors,10,12,301 N. Burlington Blvd, ,Burlington,Washington,98233,Todd  Setterlund,dpadilla@be.wednet.edu,360-757-3502," Public School, Re-Engagement School",R,High School,Public,98233,53057,Skagit County
5527,Steilacoom Pride Academy,No Information Available,,,-122.574518,47.17872116,2450,47.17872692,-122.57453259999998,17801,Puget Sound Educational Service District 121,27001,Steilacoom Hist. School District,Steilacoom Pride Academy,9,12,54 Sentinel Drive, ,Steilacoom,Washington,98388,Michael  Miller,mimiller@steilacoom.k12.wa.us,253-983-2300," Public School, Re-Engagement School",R,High School,Public,98388,53053,Pierce County
5529,Insight School Of Wa Open Doors Program,No Information Available,,,-122.4713355,47.22868422,2413,47.22869,-122.47135,18801,Olympic Educational Service District 114,5402,Quillayute Valley School District,Insight School Of Wa Open Doors Program,9,12,2601 S 35th St Ste 100, ,Tacoma,Washington,98409,Myron  Hammond,mhammond@k12.com,425.533.2700," Public School, Re-Engagement School",R,High School,Public,98409,53053,Pierce County
5530,Ferry County Open Doors,No Information Available,,,-118.6052507,48.87522735,2053,48.87523362,-118.6052649,32801,Educational Service District 101,10050,Curlew School District,Ferry County Open Doors,8,12,PO Box 370, ,Curlew,Washington,99118,John  Glenewinkel,jgwinkel@curlew.wednet.edu,509-779-4931," Public School, Re-Engagement School",R,High School,Public,99118,53019,Ferry County
5532,Camas School District Open Doors,No Information Available,,,-122.4011358,45.59272431,2398,45.592729999999996,-122.40115,6801,Educational Service District 112,6117,Camas School District,Camas School District Open Doors,9,12,1919 NE Ione St, ,Camas,Washington,98607,Amy  Holmes,amy.holmes@camas.wednet.edu,360-833-5600," Public School, Re-Engagement School",R,High School,Public,98607,53011,Clark County
5533,Discovery High School,No Information Available,,,-122.46177709999999,45.59391614,2351,45.59392183,-122.46179129999999,6801,Educational Service District 112,6117,Camas School District,Discovery High School,9,12,5125 NW Nan Henriksen Way, ,Camas,Washington,98607,Aaron J Smith,aaronj.smith@camas.wednet.edu,360-833-5780," Affiliated With District, Public School",P,High School,Public,98607,53011,Clark County
5535,Cascadia Technical Academy Ale  ,No Information Available,,,-122.54803030000001,45.64416183,2028,45.64416751,-122.5480445,6801,Educational Service District 112,6114,Evergreen School District (Clark),Cascadia Technical Academy Ale,9,12,12200 NE 28th Street, ,Vancouver,Washington,98682-7858,Mark  Mansell,mark.mansell@evergreenps.org,360.604.1050," Public School, Regular School",P,High School,Public,98682,53011,Clark County
5537,Psd U Grad Academy,No Information Available,,,-119.76608610000001,46.20381401,2371,46.20382,-119.7661,11801,Educational Service District 123,3116,Prosser School District,Psd U Grad Academy,9,12,1203 PROSSER AVE., ,Prosser,Washington,99350,Kevin  D Lusk,kevin.lusk@prosserschools.org,509-786-1224," Public School, Re-Engagement School",R,High School,Public,99350,53005,Benton County
5538,Home Pride,No Information Available,,,-117.29869609999999,48.33689362,2419,48.3369,-117.29871000000001,32801,Educational Service District 101,26059,Cusick School District,Home Pride,K,12,305 Monumental Way, ,Cusick,Washington,99119,Stephen  Bollinger,sbollinger@cusick.wednet.edu,509-445-1125," Affiliated With District, Public School",P,K-12,Public,99119,53051,Pend Oreille County
5540,West Valley Open Doors,No Information Available,,,-120.6399959,46.57275408,2023,46.572759999999995,-120.64001,39801,Educational Service District 105,39208,West Valley School District (Yakima),West Valley Open Doors,9,12,9800 Zier Rd, ,Yakima,Washington,98908,Ashley  Lieberknecht,lieberknechta@wvsd208.org,509-823-2600," Public School, Re-Engagement School",R,High School,Public,98908,53077,Yakima County
5542,Stem Academy At Svt,No Information Available,,,-117.2600363,47.65566367,2366,47.65567,-117.26005,32801,Educational Service District 101,32356,Central Valley School District,Stem Academy At Svt,9,12,115 S. University Road, ,Spokane Valley,Washington,99206,Camille  Nielsen,canielsen@cvsd.org,509.558.6507," Public School, Regular School",P,High School,Public,99206,53063,Spokane County
5546,Choice Academy,No Information Available,,,-122.5163553,47.79647419,2411,47.796479999999995,-122.51637,18801,Olympic Educational Service District 114,18400,North Kitsap School District,Choice Academy,9,12,25800 Siyaya Ave NE, ,Kingston,Washington,98346,Penny  Therrion,ptherrion@nkschools.org,360.396.3570," Alternative School, Public School",A,High School,Public,98346,53035,Kitsap County
5547,Kelso Goal Oriented Learning Design,No Information Available,,,-122.89144099999999,46.14354085,2395,46.14354652,-122.8914554,6801,Educational Service District 112,8458,Kelso School District,Kelso Goal Oriented Learning Design,9,12,1904 Allen St, ,Kelso,Washington,98626,Rob L Birdsell,carlc@goodwillwa.org,360-501-1800," Public School, Re-Engagement School",R,High School,Public,98626,53015,Cowlitz County
5548,Shelton Open Doors,No Information Available,,,-123.1011254,47.21270429,2379,47.212709999999994,-123.10113999999999,34801,Capital Region ESD 113,23309,Shelton School District,Shelton Open Doors,9,12,SOUND LEARNING,133 W RAILROAD AVE,Shelton,Washington,98584,Stacey  Anderson,sickes@soundlearning.co,360-426-7664," Public School, Re-Engagement School",R,High School,Public,98584,53045,Mason County
5549,Chief Leschi Schools,No Information Available,,,-122.35484550000001,47.21184421,2002,47.21185,-122.35486000000002,OSPI,Office of Superintendent of Public Instruction,27901,Chief Leschi Tribal Compact,Chief Leschi Schools,K,12,5625 52nd St E, ,Puyallup,Washington,98371,Bruce  Leonardy,bruce.leonardy@leschischools.org,253.445.6000," Not Affiliated With District, Tribal School",Q,K-12,Tribal,98371,53053,Pierce County
5550,Yakama Nation School,No Information Available,,,-120.3296433,46.37748195,2040,46.37748789,-120.32965729999998,OSPI,Office of Superintendent of Public Instruction,39901,Yakama Nation Tribal Compact,Yakama Nation School,K,12,PO Box 151, ,Toppenish,Washington,989480151,Adam  Strom,adam@yakama.com,509.865.4778," Not Affiliated With District, Tribal School",Q,K-12,Tribal,98948,53077,Yakima County
5554,Nooksack Reengagement,No Information Available,,,-122.2537,48.95878,2003,48.95878,-122.2537,29801,Northwest Educational Service District 189,37506,Nooksack Valley School District,Nooksack Reengagement,11,12,404 W Columbia St,,Nooksack,Washington,98276,Matt  Galley,matt.galley@nv.k12.wa.us,360.988.2641," Public School, Re-Engagement School",R,High School,Public,98276,53073,Whatcom County
5561,Selah Academy Bpl,No Information Available,,,-120.532845,46.654203,2004,46.654203,-120.532845,39801,Educational Service District 105,39119,Selah School District,Selah Academy Bpl,9,12,308 W Naches Ave,,Selah,Washington,98942,Joe  Coscarart,joecoscarart@selahschools.org,509 698-8063," Alternative School, Public School",A,High School,Public,98942,53077,Yakima County
5575,College Place Open Doors Program,No Information Available,,,-118.39441599999999,46.047371000000005,2005,46.047371000000005,-118.39441599999999,11801,Educational Service District 123,36250,College Place School District,College Place Open Doors Program,9,13,1755 S College Avenue,,College Place,Washington,99324,Robert  Aguilar,raguilar@cpps.org,509-525-4827," Public School, Re-Engagement School",R,High School,Public,99324,53071,Walla Walla County
5586,Tonasket Choice High School,No Information Available,,,-119.436503,48.701685999999995,2006,48.701685999999995,-119.436503,4801,North Central Educational Service District 171,24404,Tonasket School District,Tonasket Choice High School,9,12,35 HS Hwy 20,,Tonasket,Washington,98855,Brian  Ellis,bellis@tonasket.wednet.edu,509-486-2161," Public School, Regular School",P,High School,Public,98855,53047,Okanogan County
5587,Tonasket Outreach School,No Information Available,,,-119.436503,48.701685999999995,2007,48.701685999999995,-119.436503,4801,North Central Educational Service District 171,24404,Tonasket School District,Tonasket Outreach School,K ,12,35 HS Hwy 20,,Tonasket,Washington,98855,Steve  Mccullough,smccullough@tonasket.wednet.edu,509-486-2126," Alternative School, Public School",A,K-12,Public,98855,53047,Okanogan County
5601,Moses Lake Big Picture,No Information Available,,,-119.264991,47.112119,2008,47.112119,-119.264991,4801,North Central Educational Service District 171,13161,Moses Lake School District,Moses Lake Big Picture,9,12,803 E. Sharon Ave,,Moses Lake,Washington,98837,Triscia  Hochstatter,thochstatter@mlsd161.org,509.766.2666," Alternative School, Public School",A,High School,Public,98837,53025,Grant County
3622,Hoquiam High School,No Information Available,,,-123.9103753,46.98331738,1073,46.983323,-123.91038999999999,34801,Capital Region ESD 113,14028,Hoquiam School District,Hoquiam High School,9,12,501 W. Emerson, ,Hoquiam,Washington,98550-0000,Brock  Maxfield,bmaxfield@hoquiam.net,360.538.8210," Public School, Regular School",P,High School,Public,98550,53027,Grays Harbor County
1629,East Grays Harbor High School,No Information Available,,,-123.41373540000001,47.00321033,1390,47.003215999999995,-123.41375,34801,Capital Region ESD 113,14068,Elma School District,East Grays Harbor High School,9,12,1235 Monte-Elma Rd, ,Elma,Washington,98541-0000,Julie  Crawford,jcrawford@eagles.edu,360.482.5086," Alternative School, Public School",A,High School,Public,98541,53027,Grays Harbor County
2137,Elma High School,No Information Available,,,-123.4139264,47.00311433,419,47.00312,-123.413941,34801,Capital Region ESD 113,14068,Elma School District,Elma High School,9,12,1235 Elma-Monte Rd, ,Elma,Washington,98541-0000,Rich  Rasanen,rrasanen@eagles.edu,360.482.3121," Public School, Regular School",P,High School,Public,98541,53027,Grays Harbor County
3580,Taholah High School,No Information Available,,,-124.2874021,47.3441864,319,47.344192,-124.28741699999999,34801,Capital Region ESD 113,14077,Taholah School District,Taholah High School,9,12,PO Box 249, ,Taholah,Washington,98587-0249,Patricia  Larriva,plarriva@taholah.org,360.276.4780," Public School, Regular School",P,High School,Public,98587,53027,Grays Harbor County
2921,Lake Quinault School,No Information Available,,,-123.8974602,47.46036335,1447,47.460369,-123.897475,34801,Capital Region ESD 113,14097,Lake Quinault School District,Lake Quinault School,K,12,P O Box 38, ,Amanda Park,Washington,98526-0000,Keith  Samplawski,ksamplawski@lakequinaultschools.org,360.288.2414," Public School, Regular School",P,K-12,Public,98526,53027,Grays Harbor County
3375,Wishkah Valley Elementary/High School,No Information Available,,,-123.7709785,47.11743996,1284,47.11744561,-123.7709932,34801,Capital Region ESD 113,14117,Wishkah Valley School District,Wishkah Valley Elementary/High School,K,12,4640 Wishkah Rd., ,Aberdeen,Washington,98520-9626,Donald  Hay,dhay@wishkah.org,360.532.3128," Public School, Regular School",P,K-12,Public,98520,53027,Grays Harbor County
1758,Homeconnection,No Information Available,,,-122.67359429999999,48.32895255,2148,48.32895837,-122.67360910000001,29801,Northwest Educational Service District 189,15201,Oak Harbor School District,Homeconnection,K,12,350 S. Oak Harbor St., ,Oak Harbor,Washington,98277-0000,Shane  Evans,sevans@ohsd.net,360.279.5057," Alternative School, Public School",A,K-12,Public,98277,53029,Island County
1724,Pi Program,No Information Available,,,-122.7781902,48.01244021,1351,48.012446000000004,-122.778205,18801,Olympic Educational Service District 114,16049,Chimacum School District,Pi Program,K,12,PO Box 278, ,Chimacum,Washington,98325-0278,David  Carthum,david_carthum@csd49.org,360.302.5948," Alternative School, Public School",A,K-12,Public,98325,53031,Jefferson County
1798,Ocean,No Information Available,,,-122.7791352,48.1290242,2436,48.12903,-122.77915,18801,Olympic Educational Service District 114,16050,Port Townsend School District,Ocean,K,12,3939 San Juan Ave., ,Port Townsend,Washington,98368-7622,Theresa  Campbell,tcampbell@ptschools.org,360.379.4540," Alternative School, Public School",A,K-12,Public,98368,53031,Jefferson County
1751,Cascade Parent Partnership Program,No Information Available,,,-122.3589054,47.64626941,2282,47.64627523,-122.35892,17801,Puget Sound Educational Service District 121,17001,Seattle Public Schools,Cascade Parent Partnership Program,K,12,2919 1st Avenue West, ,Seattle,Washington,98119,Owen  Gonder,oigonder@seattleschools.org,206.252.4720," Alternative School, Public School",A,K-12,Public,98119,53033,King County
1751,Cascade Parent Partnership Program,No Information Available,,,-122.37316270000001,47.69428481,1578,47.69429062,-122.37317730000001,17801,Puget Sound Educational Service District 121,17001,Seattle Public Schools,Cascade Parent Partnership Program,K,12,2919 1st Avenue West, ,Seattle,Washington,98119,Owen  Gonder,oigonder@seattleschools.org,206.252.4720," Alternative School, Public School",A,K-12,Public,98119,53033,King County
1856,The Center School,No Information Available,,,-122.34870829999998,47.622097700000005,1584,47.62210352,-122.3487229,17801,Puget Sound Educational Service District 121,17001,Seattle Public Schools,The Center School,9,12,305 HARRISON ST, ,Seattle,Washington,98109-4623,Barbara  Casey,blcasey@seattleschools.org,206.252.9855," Public School, Regular School",P,High School,Public,98109,53033,King County
3096,Chief Sealth International High School,No Information Available,,,-122.3661363,47.52992628,645,47.52993209,-122.36615090000001,17801,Puget Sound Educational Service District 121,17001,Seattle Public Schools,Chief Sealth International High School,9,12,2600 SW Thistle, ,Seattle,Washington,98126-3748,Aida  Fraser-Hammer,aifraserhamm@seattleschools.org,206.252.8550," Public School, Regular School",P,High School,Public,98126,53033,King County
3868,Nova High School,No Information Available,,,-122.30091759999999,47.60853838,1580,47.608544200000004,-122.30093219999999,17801,Puget Sound Educational Service District 121,17001,Seattle Public Schools,Nova High School,9,12,301 21st Avenue East, ,Seattle,Washington,98122-5364,Mark  Perry,mcperry@seattleschools.org,206.252.3500," Alternative School, Public School",A,High School,Public,98122,53033,King County
4263,Residential Consortium,No Information Available,,,-122.3702399,47.63905744,1582,47.63906326,-122.37025449999999,17801,Puget Sound Educational Service District 121,17001,Seattle Public Schools,Residential Consortium,PK,12,2142 10 AV W, ,Seattle,Washington,98119-2845,Martha  Lawson,mlawson@seattleschools.org,206.252.0883," Public School, Special Education School",S,PK-12,Public,98119,53033,King County
1759,Internet Academy,No Information Available,,,-122.29870670000001,47.31932253,2296,47.31932834,-122.2987212,17801,Puget Sound Educational Service District 121,17210,Federal Way School District,Internet Academy,PK,12,31455 28th Ave S, ,Federal Way,Washington,98003,Ashley  Barker,abarker@fwps.org,253.945.2230," Alternative School, Public School",A,PK-12,Public,98003,53033,King County
1523,Special Ed School,No Information Available,,,-122.007103,47.18793951,1392,47.18794533,-122.00711740000001,17801,Puget Sound Educational Service District 121,17216,Enumclaw School District,Special Ed School,PK,12,2929 McDougall Avenue, ,Enumclaw,Washington,98022,Keri  Marquand,keri_marquand@enumclaw.wednet.edu,360.802.7104," Public School, Special Education School",S,PK-12,Public,98022,53033,King County
3279,Mount Rainier High School,No Information Available,,,-122.3075794,47.39985219,1852,47.399858,-122.307594,17801,Puget Sound Educational Service District 121,17401,Highline School District,Mount Rainier High School,9,12,22450 19th Ave S, ,Des Moines,Washington,98198-7699,Kyle  Linman,kyle.linman@highlineschools.org,206.631.7000," Public School, Regular School",P,High School,Public,98198,53033,King County
1822,Family Link,No Information Available,,,-122.45529140000001,47.42300821,2091,47.423014,-122.45530600000001,17801,Puget Sound Educational Service District 121,17402,Vashon Island School District,Family Link,K,12,20120 VASHON HWY SW, ,Vashon,Washington,98070-6026,Danny  Rock,drock@vashonsd.org,206.463.9171," Alternative School, Public School",A,K-12,Public,98070,53033,King County
1648,Out Of District Facility,No Information Available,,,-122.220673,47.47428206,1563,47.47428788,-122.22068759999999,17801,Puget Sound Educational Service District 121,17403,Renton School District,Out Of District Facility,PK,12,300 SW 7th St, ,Renton,Washington,98055-2307,Jennifer  Traufler,jennifer.traufler@rentonschools.us,425.204.2302," Public School, Special Education School",S,PK-12,Public,98055,53033,King County
1784,H.O.M.E. Program,No Information Available,,,-122.19781409999999,47.45637808,1562,47.4563839,-122.19782859999998,17801,Puget Sound Educational Service District 121,17403,Renton School District,H.O.M.E. Program,K,12,2607 Jones Ave S, ,Renton,Washington,98055-5102,Kay  Edgerton,kathryn.edgerton@rentonschools.us,425.204.2520," Alternative School, Public School",A,K-12,Public,98055,53033,King County
1756,Clip,No Information Available,,,-121.9080715,47.65226044,1571,47.65226631,-121.90808600000001,17801,Puget Sound Educational Service District 121,17407,Riverview School District,Clip,9,12,32302 NE 50th Street, ,Carnation,Washington,98014,John  Bomar,bomarj@rsd407.org,425.844.4960," Alternative School, Public School",A,High School,Public,98014,53033,King County
1502,Two Rivers School,No Information Available,,,-121.7818348,47.49605212,1597,47.49605798,-121.7818493,17801,Puget Sound Educational Service District 121,17410,Snoqualmie Valley School District,Two Rivers School,6,12,330 BALLARAT AVE N, ,North Bend,Washington,98045-0000,Rhonda L Schmidt,schmidtr@svsd410.org,425.831.4200," Alternative School, Public School",A,Other,Public,98045,53033,King County
1624,Issaquah Special Services,No Information Available,,,-122.0459805,47.53747897,1429,47.53748481,-122.04599499999999,17801,Puget Sound Educational Service District 121,17411,Issaquah School District,Issaquah Special Services,PK,12,565 NW HOLLY ST, ,Issaquah,Washington,98027-2899,Melissa  Robertson,robertsonm@issaquah.wednet.edu,425.837.7085," Public School, Special Education School",S,PK-12,Public,98027,53033,King County
1667,Handicapped Contractual Services,No Information Available,,,-122.32958149999999,47.76459378,1589,47.764599600000004,-122.32959609999999,17801,Puget Sound Educational Service District 121,17412,Shoreline School District,Handicapped Contractual Services,PK,12,18560 1st Avenue N.E., ,Shoreline,Washington,98155-2148,Rebecca Lee Miner,rebecca.miner@shorelineschools.org,206.393.4203," Public School, Special Education School",S,PK-12,Public,98155,53033,King County
2612,Fircrest Residential Habilitation,No Information Available,,,-122.3124425,47.74120123,2388,47.74120706,-122.3124571,17801,Puget Sound Educational Service District 121,17412,Shoreline School District,Fircrest Residential Habilitation,K,12,15230 15th N.E., ,Shoreline,Washington,98155-0000,Hillery  Clark,hillery.clark@shorelineschools.org,206.361.3165, Institution,I,K-12,Public,98155,53033,King County
1649,Contractual Schools,No Information Available,,,-122.123502,47.67070453,1452,47.67071037,-122.12351650000001,17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,Contractual Schools,PK,12,P.O. Box 97039, ,Redmond,Washington,98073-9739,Shannon  Hitch,shhitch@lwsd.org,425.936.1301," Alternative School, Contract School",A,PK-12,Public,98073,53033,King County
1804,Futures School,No Information Available,,,-122.1986574,47.71550516,1456,47.715511,-122.198672,17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,Futures School,9,12,10601 NE 132nd, ,Kirkland,Washington,98034-2872,Kelly  Clapp,kclapp@lwsd.org,425.936.1600," Alternative School, Public School",A,High School,Public,98034,53033,King County
3855,Emerson High School,No Information Available,,,-122.19552859999999,47.65527564,1450,47.65528148,-122.1955432,17801,Puget Sound Educational Service District 121,17414,Lake Washington School District,Emerson High School,9,12,10903 NE 53rd ST, ,Kirkland,Washington,98033-7508,Nell  Ballard-Jones,nballard-jones@lwsd.org,425.936.2300," Alternative School, Public School",A,High School,Public,98033,53033,King County
1807,Regional Justice Center,No Information Available,,,-122.23971770000001,47.38610939,1438,47.38611521,-122.23973219999999,17801,Puget Sound Educational Service District 121,17415,Kent School District,Regional Justice Center,9,12,12033 SE 256th ST Suite A300, ,Kent,Washington,98030-6503,Israel  Vela,israel.vela@kent.k12.wa.us,253.373.7134," Alternative School, Public School",A,High School,Public,98030,53033,King County
3014,Kent Mountain View Academy,No Information Available,,,-122.28756240000001,47.40018719,1437,47.400193,-122.287577,17801,Puget Sound Educational Service District 121,17415,Kent School District,Kent Mountain View Academy,K,12,22420 Military Rd S, ,Des Moines,Washington,98198-5140,Stephanie  Knipp,stephanie.knipp@kent.k12.wa.us,253.373.7488," Alternative School, Public School",A,K-12,Public,98198,53033,King County
1815,Northshore Special Services,No Information Available,,,-122.2014304,47.79808116,1913,47.798087,-122.20144499999999,17801,Puget Sound Educational Service District 121,17417,Northshore School District,Northshore Special Services,PK,12,3330 Monte Villa Parkway, ,Bothell,Washington,98021-8972,Julie  Trembath-Neuberger,jtrembathneuberger@nsd.org,425.408.7737," Public School, Special Education School",S,PK-12,Public,98021,53061,Snohomish County
3396,Woodinville Community Center,No Information Available,,,-122.1898554,47.77694416,2430,47.77695,-122.18987,17801,Puget Sound Educational Service District 121,17417,Northshore School District,Woodinville Community Center,10,12,c/o Northshore School District,3330 Monte Villa Parkway,Bothell,Washington,98021-8972,Ed  Koehl,ekoehl2@nsd.org,425.408.7735, Institution,I,High School,Public,98021,53061,Snohomish County
3811,Secondary Academy For Success,No Information Available,,,-122.2014304,47.79808116,170,47.798087,-122.20144499999999,17801,Puget Sound Educational Service District 121,17417,Northshore School District,Secondary Academy For Success,9,12,22107 23rd Dr SE, ,Bothell,Washington,98021-4409,Donna  Tyo,dtyo@nsd.org,425.408.6600," Alternative School, Public School",A,High School,Public,98021,53061,Snohomish County
3883,Morgan Center School,No Information Available,,,-122.6385554,47.57333422,2386,47.57334,-122.63857,18801,Olympic Educational Service District 114,18100,Bremerton School District,Morgan Center School,10,12,1500 13th Street, ,Bremerton,Washington,98337-1370,John  Grant,john.grant@bremertonschools.org,360.473.1008, Institution,I,High School,Public,98337,53035,Kitsap County
1677,Special Programs,No Information Available,,,-122.6256643,47.73402621,1510,47.734032,-122.625679,18801,Olympic Educational Service District 114,18400,North Kitsap School District,Special Programs,PK,12,18360 Caldart Ave NE, ,Poulsbo,Washington,98370-8775,Lori Ann Buijten,lbuijten@nkschools.org,360.396.3023," Public School, Special Education School",S,PK-12,Public,98370,53035,Kitsap County
3481,Kitsap Co Detention Ctr,No Information Available,,,-122.66559540000002,47.52064422,2381,47.52065,-122.66561000000002,OSPI,Office of Superintendent of Public Instruction,18801,Olympic Educational Service District 114,Kitsap Co Detention Ctr,8,12,1338 SW OLD CLIFTON RD, ,Port Orchard,Washington,98366-9113,Awilda  Jesionowski,awilda.jesionowski@esd112.org,360.417.2282, Detention Center,J,High School,Public,98366,53035,Kitsap County
3899,Discovery,No Information Available,,,-122.6004064,47.52947422,762,47.52948,-122.600421,18801,Olympic Educational Service District 114,18402,South Kitsap School District,Discovery,9,12,2150 FIRCREST DR SE, ,Port Orchard,Washington,98366-0000,Pat  Oster,oster@skschools.org,360.443.3680," Alternative School, Public School",A,High School,Public,98366,53035,Kitsap County
3213,Parke Creek Treatment Ctr,No Information Available,,,-120.3210754,47.01529152,2362,47.01529751,-120.3210896,39801,Educational Service District 105,19403,Kittitas School District,Parke Creek Treatment Ctr,8,12,11042 Parke Creek Road, ,Ellensburg,Washington,98926-0000,Steve  Cordero, ,(509) 968-3924, Institution,I,High School,Public,98926,53037,Kittitas County
2605,Wishram High And Elementary Schl,No Information Available,,,-120.961446,45.66100117,2117,45.661007,-120.96146,6801,Educational Service District 112,20094,Wishram School District,Wishram High And Elementary Schl,PK,12,PO Box 8, ,Wishram,Washington,98673-0008,Michael  Roberts,mike.roberts@wishramschool.org,509.748.2551," Public School, Regular School",P,PK-12,Public,98673,53039,Klickitat County
3392,Bickleton Elementary & High Schl,No Information Available,,,-120.29335209999999,45.99861108,506,45.998616999999996,-120.29336599999999,39801,Educational Service District 105,20203,Bickleton School District,Bickleton Elementary & High Schl,K,12,3626 Bickleton, ,Bickleton,Washington,99322,Tom  Whitmore,twhitmore@bickleton.wednet.edu,509.896.5473," Public School, Regular School",P,K-12,Public,99322,53039,Klickitat County
3494,Klickitat Elem & High,No Information Available,,,-121.15359699999999,45.81634317,1188,45.816349,-121.15361100000001,6801,Educational Service District 112,20402,Klickitat School District,Klickitat Elem & High,K,12,P. O. Box 37, ,Klickitat,Washington,98628-0037, , , ," Public School, Regular School",P,K-12,Public,98628,53039,Klickitat County
3111,Lyle High School,No Information Available,,,-121.280355,45.69422519,1690,45.694231,-121.280369,6801,Educational Service District 112,20406,Lyle School District,Lyle High School,9,12,P.O. Box 368, ,Lyle,Washington,98635-0000,Lori  Smith,lori.smith@lyleschools.org,509.365.2191," Public School, Regular School",P,High School,Public,98635,53039,Klickitat County
2799,W F West High School,No Information Available,,,-122.9492135,46.64957929999999,407,46.649584999999995,-122.949228,34801,Capital Region ESD 113,21302,Chehalis School District,W F West High School,9,12,342 SW 16th Street, ,Chehalis,Washington,98532-3809,Bob  Walters,bwalters@chehalisschools.org,360.807.7235," Public School, Regular School",P,High School,Public,98532,53041,Lewis County
2186,Sprague High School,No Information Available,,,-117.9809902,47.29615576,258,47.296162,-117.981004,32801,Educational Service District 101,22008,Sprague School District,Sprague High School,9,12,P.O. Box 305, ,Sprague,Washington,99032-0305,Bill  Ressel,bressel@sprague.wednet.edu,509.257.2511," Public School, Regular School",P,High School,Public,99032,53043,Lincoln County
4279,Highlands High School,No Information Available,,,-119.5340666,48.40852279999999,1526,48.40852895,-119.5340809,4801,North Central Educational Service District 171,24019,Omak School District,Highlands High School,9,12,P O BOX 833, ,Omak,Washington,98841-0833,Guinevere  Joyce,gjoyce@omaksd.org,509.826.7697," Alternative School, Public School",A,High School,Public,98841,53047,Okanogan County
3193,Okanogan Co Juvenile Detention,No Information Available,,,-119.58124779999999,48.36599732,2035,48.36600346,-119.5812621,4801,North Central Educational Service District 171,24105,Okanogan School District,Okanogan Co Juvenile Detention,8,12,PO Box 592, ,Okanogan,Washington,98840-0000,Roy   Johnson,rojohnson@oksd.wednet.edu,509.422.3629, Detention Center,J,High School,Public,98840,53047,Okanogan County
1621,Alternative School,No Information Available,,,-120.12290259999999,48.36377491,1793,48.363781,-120.12291699999999,4801,North Central Educational Service District 171,24350,Methow Valley School District,Alternative School,9,12,18 Twin Lakes Rd., ,Winthrop,Washington,98862-9713,Deborah Ann Dekalb,ddekalb@methow.org,509.996.2215," Alternative School, Public School",A,High School,Public,98862,53047,Okanogan County
1845,Home School Experience,No Information Available,,,-120.1845909,48.47121754,1486,48.47122363,-120.1846054,4801,North Central Educational Service District 171,24350,Methow Valley School District,Home School Experience,K,12,18 Twin Lakes Rd., ,Winthrop,Washington,98862-9713,Tirzah  Quigley,tquigley@methow.org,509.996.2186," Alternative School, Public School",A,K-12,Public,98862,53047,Okanogan County
2292,North River School,No Information Available,,,-123.4836934,46.77570535,1901,46.775711,-123.48370800000001,34801,Capital Region ESD 113,25200,North River School District,North River School,PK,12,2867 North River Rd, ,Cosmopolis,Washington,98537-0000,Dave  Pickering, ,(360) 532-3079," Public School, Regular School",P,PK-12,Public,98537,53027,Grays Harbor County
3951,Psd Special Services,No Information Available,,,-122.2952636,47.1917437,1553,47.19174949,-122.29527820000001,17801,Puget Sound Educational Service District 121,27003,Puyallup School District,Psd Special Services,PK,12,Puyallup School District Speci,214 W. Main,Puyallup,Washington,98371, , , ," Public School, Special Education School",S,PK-12,Public,98371,53053,Pierce County
1514,Alternative Spcl Needs Div Occ,No Information Available,,,-122.4459531,47.25580755,2064,47.25581334,-122.44596770000001,17801,Puget Sound Educational Service District 121,27010,Tacoma School District,Alternative Spcl Needs Div Occ,9,12,601 S 8TH ST, ,Tacoma,Washington,98405-4614,John  Goebel,jgoebel@tacoma.k12.wa.us,(253) 571-1040," Public School, Special Education School",S,High School,Public,98405,53053,Pierce County
1585,Comm Based Trans Program,No Information Available,,,-122.44693020000001,47.256361,2065,47.25636679,-122.44694479999998,17801,Puget Sound Educational Service District 121,27010,Tacoma School District,Comm Based Trans Program,11,12,601 S 8th St, ,Tacoma,Washington,98405-0000,Betsy  Minor-Reid,bminnor@tacoma.k12.wa.us,253.571.1145," Public School, Special Education School",S,High School,Public,98405,53053,Pierce County
